A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,ranking,a,b,c,d,e,f,g,h,i,j
-0.403246,0.177558,-0.060951,-1.1884059999999999,1.2383870000000001,-1.539935,-0.7921100000000001,-1.487957,-1.226538,-0.025537999999999998,0.442061,1.2232120000000002,2.013728,1.9623599999999999,-1.132352,1.6533759999999997,i>f>a>j>h>g>b>e>d>c,2.0,6.0,9.0,8.0,7.0,1.0,5.0,4.0,0.0,3.0
-1.1330069999999999,-1.487201,-0.212794,-0.09258200000000001,1.326362,1.275225,1.595315,1.521462,0.38468600000000003,1.258792,-0.41612200000000005,0.41200200000000003,-1.478464,-0.360033,-0.844999,-0.806229,b>j>h>f>i>d>a>e>c>g,6.0,0.0,8.0,5.0,7.0,3.0,9.0,2.0,4.0,1.0
-0.6951510000000001,0.91745,-1.313656,-0.040399000000000004,-1.4595200000000002,-0.095313,-1.1845629999999998,-0.016686000000000003,0.033145999999999995,0.378108,0.30796999999999997,0.08014299999999999,0.849664,-0.540998,1.262261,-0.806229,e>f>j>b>i>h>a>c>g>d,6.0,3.0,7.0,9.0,0.0,1.0,8.0,5.0,4.0,2.0
-1.1330069999999999,-2.5970400000000002,-0.288715,-1.1884059999999999,0.56391,0.497352,1.595315,1.8558419999999998,1.058471,1.662439,0.602971,0.670114,1.028751,-0.26955,0.6396609999999999,-0.806229,b>j>i>f>a>h>d>c>e>g,4.0,0.0,7.0,6.0,8.0,3.0,9.0,5.0,2.0,1.0
0.6184189999999999,0.239215,1.077872,0.8466969999999999,1.472987,0.8307260000000001,0.581477,0.785826,-0.259804,0.48819399999999996,0.41524300000000003,-0.214842,-0.672573,-0.661642,-1.132352,-0.806229,d>b>j>f>i>h>a>g>c>e,6.0,1.0,8.0,0.0,9.0,3.0,7.0,5.0,4.0,2.0
-0.49081800000000003,0.362531,-1.161813,-1.658046,0.38795999999999997,-0.9472700000000001,0.058205999999999994,-1.487957,-1.665963,-0.686051,-1.327941,1.001973,-0.58303,1.9020380000000001,1.262261,1.988777,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
-1.1330069999999999,0.1159,0.888069,0.8466969999999999,1.472987,0.571435,0.744999,0.117066,-0.464869,-0.649356,-1.5424870000000002,-1.2841639999999999,-2.060496,-0.239389,0.735446,0.199973,h>f>i>c>j>a>g>d>b>e,5.0,8.0,3.0,7.0,9.0,1.0,6.0,0.0,2.0,4.0
1.377371,-0.43901999999999997,0.4705,0.8466969999999999,-0.5211180000000001,0.126936,0.156319,-0.417941,-0.611344,-1.236479,-1.622941,-0.620447,-0.26962800000000003,0.393991,1.262261,1.345926,i>f>a>g>j>h>b>c>e>d,2.0,6.0,7.0,9.0,8.0,1.0,3.0,5.0,0.0,4.0
-0.432437,0.054242,-1.427538,-1.136224,-0.022591,-1.243602,-0.301543,-1.487957,-1.665963,-0.5392710000000001,-1.381577,0.9651,-0.806888,1.781394,1.262261,1.988777,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
0.530848,0.424188,-0.8581270000000001,-0.6144029999999999,-0.22786700000000001,-1.3176860000000001,-1.446199,-1.487957,-1.665963,0.194633,-0.28203,1.2600850000000001,2.013728,1.9321990000000002,-0.10266900000000001,1.988777,i>f>a>g>h>j>b>e>d>c,2.0,6.0,9.0,8.0,7.0,1.0,3.0,4.0,0.0,5.0
-1.1330069999999999,0.300873,0.242736,0.8466969999999999,1.0624360000000002,0.645518,0.483364,-0.050124,-0.054738999999999996,-1.236479,-0.5233939999999999,-1.173545,-0.672573,0.12254300000000001,1.262261,0.199973,h>f>i>c>j>a>g>b>e>d,5.0,7.0,3.0,9.0,8.0,1.0,6.0,0.0,2.0,4.0
1.143848,-1.425543,0.736226,0.8466969999999999,-1.1076190000000001,-0.021230000000000002,1.3990879999999999,-0.417941,1.263536,-1.236479,-1.622941,-0.76794,0.222861,0.5447960000000001,0.591769,1.513626,i>f>a>j>h>b>c>g>e>d,2.0,5.0,6.0,9.0,8.0,1.0,7.0,4.0,0.0,3.0
0.793562,0.054242,-0.402598,0.8466969999999999,-0.13989200000000002,0.46031000000000005,0.6141810000000001,1.4545860000000002,1.175651,0.598279,1.0588799999999998,-0.9891790000000001,-0.224856,-1.053734,-1.132352,-0.359028,d>j>f>b>i>h>a>g>c>e,6.0,3.0,8.0,0.0,9.0,2.0,7.0,5.0,4.0,1.0
-1.1330069999999999,-2.84367,-0.7442449999999999,-1.397135,0.38795999999999997,0.46031000000000005,1.595315,1.8558419999999998,1.087766,1.772525,0.46888,0.7069880000000001,0.446719,-0.239389,0.232577,-0.806229,b>j>i>f>a>h>d>e>c>g,4.0,0.0,8.0,6.0,7.0,3.0,9.0,5.0,2.0,1.0
-0.66596,-1.1172540000000002,-0.212794,0.8466969999999999,0.006734,0.16397799999999998,-0.49777,-0.351065,-1.226538,-1.236479,-1.622941,-0.509827,-0.3144,-0.45051499999999994,1.262261,-0.554679,c>h>f>b>i>j>a>g>d>e,6.0,3.0,0.0,8.0,9.0,2.0,7.0,1.0,4.0,5.0
1.085467,0.91745,-0.136872,-0.405674,-1.224919,-0.576854,-1.67513,-0.785759,-0.464869,-1.236479,1.0588799999999998,-0.9891790000000001,1.78987,-0.179067,-0.318184,-0.21927800000000003,g>i>f>a>j>b>d>c>e>h,3.0,5.0,7.0,6.0,8.0,2.0,0.0,9.0,1.0,4.0
-0.49081800000000003,-0.377362,1.419519,-1.084042,1.472987,1.275225,-1.021041,1.7220900000000001,0.501866,1.552354,1.0588799999999998,0.522622,1.4316959999999999,-0.872769,-1.132352,-0.806229,j>b>f>i>h>a>d>e>g>c,5.0,1.0,9.0,6.0,7.0,2.0,8.0,4.0,3.0,0.0
1.7860369999999999,0.177558,0.8121470000000001,0.8466969999999999,-0.785043,0.719601,-1.67513,0.31769400000000003,-1.548783,-0.575966,-0.5770310000000001,-1.2841639999999999,0.13331700000000002,-0.26955,-0.701322,0.088173,g>f>i>j>a>d>c>h>b>e,4.0,8.0,6.0,5.0,9.0,1.0,0.0,7.0,2.0,3.0
1.7860369999999999,0.239215,0.850108,0.533604,-1.048969,1.275225,-1.2499719999999999,0.685512,0.121031,0.965231,0.46888,-0.546701,-0.896432,-1.053734,-1.132352,-0.47082799999999997,j>f>b>i>d>a>c>g>h>e,5.0,2.0,6.0,4.0,9.0,1.0,7.0,8.0,3.0,0.0
-1.1330069999999999,0.609162,-1.00997,0.8466969999999999,0.29998400000000003,1.238184,1.595315,1.8558419999999998,0.121031,1.9193049999999998,-0.469758,0.8544799999999999,-0.985975,-0.179067,-0.366076,-0.806229,b>h>j>f>i>e>a>d>c>g,6.0,0.0,8.0,7.0,5.0,3.0,9.0,1.0,4.0,2.0
1.7860369999999999,0.91745,0.888069,0.481422,-0.403817,0.052853,-1.217268,-0.28418899999999997,-1.343718,-1.236479,-0.335667,-1.136671,-0.941204,-0.48067600000000005,-1.132352,-0.722379,g>f>i>b>j>a>d>c>h>e,5.0,3.0,7.0,6.0,9.0,1.0,0.0,8.0,2.0,4.0
-0.052961,0.91745,-0.47851899999999997,-0.040399000000000004,-1.166269,-0.687979,-1.151859,-1.120139,0.267506,-1.236479,1.0588799999999998,-0.43608100000000005,-0.180085,0.0018989999999999999,-1.132352,-0.163378,g>f>a>i>h>j>b>d>e>c,2.0,6.0,9.0,7.0,8.0,1.0,0.0,4.0,3.0,5.0
-0.082151,0.91745,2.254656,0.794515,0.9451360000000001,-0.021230000000000002,0.287137,-0.417941,-0.611344,-1.236479,-1.622941,-0.509827,-1.344149,-0.058423,1.070692,0.144073,h>f>i>c>g>j>a>b>e>d,6.0,7.0,3.0,9.0,8.0,1.0,4.0,0.0,2.0,5.0
-0.02377,-1.3022280000000002,-1.237735,-0.8753139999999999,-1.4595200000000002,-1.6881009999999999,-0.366952,-1.487957,0.824111,-0.282405,1.0588799999999998,1.2600850000000001,0.35717600000000005,1.9623599999999999,-0.629483,1.625426,a>i>f>j>h>g>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,5.0,4.0,1.0,3.0
-0.782722,-0.747308,-0.706284,0.8466969999999999,0.651885,0.5343939999999999,-0.8248139999999999,0.31769400000000003,-0.025444,0.48819399999999996,1.0588799999999998,-0.546701,-0.224856,-1.053734,-1.132352,-0.303128,d>j>f>h>i>b>a>g>c>e,6.0,5.0,8.0,0.0,9.0,2.0,7.0,3.0,4.0,1.0
0.09299099999999999,-1.1172540000000002,1.077872,0.8466969999999999,0.8571610000000001,-0.24348000000000003,-0.138021,-0.752321,-1.607373,-1.236479,-1.622941,-0.6941930000000001,-0.224856,-0.329872,1.262261,-0.27517800000000003,c>f>i>h>b>j>a>g>d>e,6.0,4.0,0.0,8.0,9.0,1.0,7.0,3.0,2.0,5.0
1.7860369999999999,0.91745,0.8121470000000001,0.742333,-0.638418,0.645518,-0.10531700000000001,0.418008,0.619046,0.047852,0.173879,-0.878559,-1.165062,-0.93309,-1.132352,-0.806229,j>b>d>f>e>i>g>a>c>h,7.0,1.0,8.0,2.0,4.0,3.0,6.0,9.0,5.0,0.0
-0.34486500000000003,0.609162,-0.060951,-1.136224,0.7398600000000001,-1.243602,-0.39965700000000004,-1.487957,-1.665963,-0.5392710000000001,-1.301123,1.112593,-0.448715,1.871877,1.262261,1.988777,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
-1.1330069999999999,-0.9939389999999999,-0.098911,0.116147,0.358635,1.275225,0.025501,0.284256,0.003851,-1.0530030000000001,1.0588799999999998,-1.173545,-0.180085,-0.963251,-0.8689450000000001,-0.806229,b>f>h>j>d>i>a>g>e>c,6.0,0.0,9.0,4.0,8.0,1.0,7.0,2.0,5.0,3.0
0.851943,0.91745,0.128853,-1.03186,-1.4595200000000002,-1.095436,-0.301543,-0.217313,1.263536,0.268023,0.683425,1.407578,0.178089,0.092382,0.112847,-0.806229,e>f>j>a>i>b>g>h>c>d,3.0,5.0,8.0,9.0,0.0,1.0,6.0,7.0,4.0,2.0
-1.1330069999999999,0.424188,0.356618,0.8466969999999999,0.827836,0.31214400000000003,0.319841,-0.250751,-0.406279,-1.236479,-0.9793040000000001,-0.325462,-0.493487,0.062221000000000005,1.262261,0.22792300000000001,h>f>i>c>a>j>g>b>e>d,4.0,7.0,3.0,9.0,8.0,1.0,6.0,0.0,2.0,5.0
-0.315675,-0.808966,0.736226,0.8466969999999999,1.121086,0.275102,0.156319,-0.250751,-1.4023079999999999,-0.722746,-1.622941,-0.76794,-0.13531300000000002,-1.053734,1.262261,-0.666479,c>b>f>h>i>j>a>g>d>e,6.0,1.0,0.0,8.0,9.0,2.0,7.0,3.0,4.0,5.0
0.9687049999999999,0.91745,-0.706284,0.011783,-1.4595200000000002,-0.428688,-1.511608,-0.785759,-0.201214,-1.236479,1.0588799999999998,-0.731066,0.894436,0.213025,-0.629483,0.144073,g>i>f>a>j>e>c>h>b>d,3.0,8.0,6.0,9.0,5.0,2.0,0.0,7.0,1.0,4.0
1.7860369999999999,-0.377362,1.647284,0.8466969999999999,-0.13989200000000002,0.7936850000000001,1.431792,1.688652,1.234241,1.405573,0.173879,0.19076300000000002,-0.985975,-0.752125,-1.132352,-0.806229,j>b>f>d>i>e>a>h>c>g,6.0,1.0,8.0,3.0,5.0,2.0,9.0,7.0,4.0,0.0
1.581704,0.91745,0.432539,0.377058,-0.785043,-0.317563,-1.315381,-0.8191970000000001,0.091736,-1.236479,1.0588799999999998,-0.214842,-0.6278020000000001,-0.14890599999999998,-1.132352,-0.806229,g>e>f>i>b>a>j>d>h>c,5.0,4.0,9.0,7.0,1.0,2.0,0.0,8.0,3.0,6.0
0.44327700000000003,0.91745,-0.326676,-0.8753139999999999,-1.4595200000000002,-1.058394,-0.759405,-0.317627,1.263536,0.121242,0.388425,1.001973,0.312404,-0.179067,0.519931,-0.806229,e>f>j>a>i>b>g>h>c>d,3.0,5.0,8.0,9.0,0.0,1.0,6.0,7.0,4.0,2.0
-0.63677,0.91745,1.4574799999999999,0.42923999999999995,1.472987,0.386227,0.6795899999999999,-0.016686000000000003,-0.23050900000000002,-0.869527,-0.9793040000000001,-1.2841639999999999,-2.463441,-0.118745,0.567823,0.116123,h>i>f>c>j>a>g>d>b>e,5.0,8.0,3.0,7.0,9.0,2.0,6.0,0.0,1.0,4.0
-0.11134200000000001,0.485846,-1.4654989999999999,-0.770949,-1.4595200000000002,-1.465852,-0.49777,-1.487957,0.648341,-1.163088,1.0588799999999998,0.15389,1.163066,1.268658,-0.126615,1.988777,a>i>f>g>h>e>j>b>d>c,0.0,7.0,9.0,8.0,5.0,2.0,3.0,4.0,1.0,6.0
0.589229,0.91745,-0.51648,-0.196946,-1.4595200000000002,-0.354604,-1.315381,-0.317627,0.38468600000000003,0.047852,1.0588799999999998,0.375129,1.4764680000000001,-0.360033,0.9509610000000001,-0.806229,e>f>j>i>b>a>g>h>c>d,5.0,4.0,8.0,9.0,0.0,1.0,6.0,7.0,3.0,2.0
1.2898,0.6708189999999999,-0.782205,-0.144764,0.50526,-0.910228,0.09091,-1.487957,-1.665963,-0.245709,0.120243,1.001973,2.013728,1.9623599999999999,-0.7731600000000001,1.7931270000000001,i>f>a>g>j>h>b>e>d>c,2.0,6.0,9.0,8.0,7.0,1.0,3.0,5.0,0.0,4.0
1.7860369999999999,0.91745,-1.541421,0.168329,-1.4595200000000002,0.275102,-1.119154,0.451446,-0.699229,0.378108,-0.7379399999999999,-0.214842,-0.224856,-0.60132,0.47203900000000004,-0.806229,e>f>b>j>i>g>a>c>d>h,6.0,2.0,7.0,8.0,0.0,1.0,5.0,9.0,4.0,3.0
0.6768,0.91745,0.5464220000000001,0.5857859999999999,-0.814368,0.16397799999999998,-1.67513,-0.050124,0.003851,0.121242,1.0588799999999998,0.780734,1.3421530000000002,-0.179067,0.7115,-0.806229,e>j>f>b>i>a>g>h>c>d,5.0,3.0,8.0,9.0,0.0,2.0,6.0,7.0,4.0,1.0
0.5016579999999999,0.362531,-0.212794,-1.397135,1.472987,1.1641,-0.9229280000000001,1.8558419999999998,-0.201214,0.891841,1.032062,1.9606759999999999,0.894436,-0.08858400000000001,-1.132352,-0.806229,j>b>f>i>a>h>e>g>d>c,4.0,1.0,9.0,8.0,6.0,2.0,7.0,5.0,3.0,0.0
1.2898,-1.363885,1.381559,-1.501499,1.472987,-1.8733090000000001,-0.530474,-1.487957,-0.992179,0.157937,0.254334,1.407578,0.35717600000000005,1.9623599999999999,-1.132352,1.373876,i>f>a>j>g>b>h>d>e>c,2.0,5.0,9.0,7.0,8.0,1.0,4.0,6.0,0.0,3.0
1.3189899999999999,-1.9188049999999999,-0.554441,-1.918956,-1.4595200000000002,0.349186,-0.366952,1.8558419999999998,1.058471,2.066086,1.0588799999999998,0.743861,0.670578,-0.329872,-0.5336989999999999,-0.806229,j>b>f>i>a>e>d>h>g>c,4.0,1.0,9.0,6.0,5.0,2.0,8.0,7.0,3.0,0.0
-0.403246,-0.808966,-1.541421,-2.49296,-0.843693,-2.4289330000000002,0.45065900000000003,-1.2873290000000002,1.234241,0.047852,1.0588799999999998,1.6656900000000001,0.312404,1.9623599999999999,-0.5336989999999999,1.457726,a>i>f>j>g>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,4.0,5.0,1.0,3.0
-0.11134200000000001,-0.13073099999999999,-0.8581270000000001,-0.144764,-1.4595200000000002,-0.9472700000000001,-0.9883370000000001,-1.3542049999999999,0.355391,-1.236479,1.0588799999999998,-0.251715,1.610783,1.087693,0.232577,1.988777,a>i>f>g>h>e>j>b>c>d,0.0,7.0,8.0,9.0,5.0,2.0,3.0,4.0,1.0,6.0
-1.1330069999999999,-0.870624,-0.098911,0.5857859999999999,-0.081242,1.275225,-0.072612,0.150504,-0.523459,-1.089698,-1.569305,-1.247291,-0.090541,-1.023573,1.262261,-0.806229,c>b>h>f>i>j>a>g>e>d,6.0,1.0,0.0,9.0,8.0,3.0,7.0,2.0,4.0,5.0
0.122182,-0.069073,-0.174833,-1.084042,1.472987,-1.021353,0.777704,-1.487957,-0.699229,-0.355795,0.012969999999999999,1.1494659999999999,0.26763200000000004,1.9623599999999999,-1.132352,1.234126,i>f>a>j>h>g>b>d>e>c,2.0,6.0,9.0,7.0,8.0,1.0,5.0,4.0,0.0,3.0
-0.607579,0.91745,-1.351617,-0.6144029999999999,-0.13989200000000002,-0.391646,-0.007203,-1.320767,-1.665963,-1.236479,-1.408396,0.928227,-0.672573,1.9321990000000002,1.262261,1.849027,f>i>a>h>g>j>b>e>c>d,2.0,6.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,5.0
1.260609,0.609162,-0.554441,0.324876,1.1797360000000001,0.349186,0.025501,1.8558419999999998,-0.874999,1.735829,1.0588799999999998,1.038846,0.536262,-0.299711,-1.132352,-0.806229,j>b>f>i>e>d>a>h>c>g,6.0,1.0,8.0,5.0,4.0,2.0,9.0,7.0,3.0,0.0
1.056276,0.91745,-0.364637,0.324876,-1.371545,-0.24348000000000003,-1.67513,-0.652007,-0.523459,-1.236479,1.0588799999999998,-0.76794,0.894436,0.12254300000000001,-0.8689450000000001,0.004323,g>i>f>a>j>e>c>h>b>d,3.0,8.0,6.0,9.0,5.0,2.0,0.0,7.0,1.0,4.0
-0.6951510000000001,0.1159,0.736226,0.8466969999999999,1.326362,0.6825600000000001,-0.039908,0.71895,1.146356,0.561584,1.0588799999999998,-0.620447,0.043774,-1.053734,-1.132352,-0.7782789999999999,d>j>b>f>h>i>a>e>g>c,6.0,2.0,9.0,0.0,7.0,3.0,8.0,4.0,5.0,1.0
1.494133,-0.192389,-1.389578,0.533604,-0.169217,-0.613895,0.352546,-1.487957,-1.665963,-0.979613,-0.308849,0.559495,2.013728,1.7210720000000002,-0.629483,1.988777,i>f>a>g>h>j>b>e>d>c,2.0,6.0,9.0,8.0,7.0,1.0,3.0,4.0,0.0,5.0
-1.1330069999999999,-2.288751,-1.00997,-1.1884059999999999,0.094709,0.571435,1.431792,1.8558419999999998,1.263536,1.772525,0.41524300000000003,0.780734,-0.090541,-0.179067,-0.198453,-0.806229,b>j>f>i>a>h>d>e>c>g,4.0,0.0,8.0,6.0,7.0,2.0,9.0,5.0,3.0,1.0
-0.928674,-1.857147,0.16681400000000002,-0.510039,1.0624360000000002,1.275225,1.595315,1.7220900000000001,0.41398100000000004,1.258792,-0.5233939999999999,0.15389,-1.836638,-0.7822859999999999,-1.132352,-0.806229,b>j>f>i>h>d>a>e>c>g,6.0,0.0,8.0,5.0,7.0,2.0,9.0,4.0,3.0,1.0
1.7860369999999999,0.1159,2.1028130000000003,0.8466969999999999,-0.022591,0.275102,-1.315381,-0.016686000000000003,-1.665963,-0.869527,-0.013848,-1.2841639999999999,0.8048930000000001,-0.239389,-0.749214,-0.051577,g>f>i>j>a>d>c>h>b>e,4.0,8.0,6.0,5.0,9.0,1.0,0.0,7.0,2.0,3.0
0.910324,0.91745,-0.5924010000000001,-0.45785600000000004,-1.4595200000000002,-1.169519,-0.857519,-1.487957,0.472571,-0.42918500000000004,1.0588799999999998,1.001973,0.894436,1.9020380000000001,-0.581591,1.7931270000000001,a>i>f>g>j>h>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,3.0,5.0,1.0,4.0
-0.169723,0.054242,-1.199774,-0.979678,0.7398600000000001,0.201019,0.6795899999999999,-0.652007,-1.578078,-1.236479,-1.622941,0.41200200000000003,-1.9261810000000001,1.7512330000000003,1.262261,1.988777,i>f>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,1.0,4.0,3.0,0.0,6.0
0.910324,0.91745,0.318657,-0.6144029999999999,1.472987,0.201019,0.417955,1.755528,0.355391,1.295487,0.683425,-0.10422200000000001,-0.04577,-0.9934120000000001,-1.132352,-0.806229,j>b>f>i>d>h>a>e>g>c,6.0,1.0,9.0,4.0,7.0,2.0,8.0,5.0,3.0,0.0
-0.169723,-1.363885,1.077872,-0.09258200000000001,1.472987,1.275225,0.875817,1.120206,0.41398100000000004,0.7450600000000001,0.227516,-0.214842,0.088545,-0.872769,-1.132352,-0.806229,b>j>d>f>i>h>a>g>c>e,6.0,0.0,8.0,2.0,9.0,3.0,7.0,5.0,4.0,1.0
0.180563,-1.610516,2.2166959999999998,-0.9274959999999999,1.472987,1.275225,-1.446199,1.655214,-1.665963,1.112012,0.951608,1.1494659999999999,1.028751,0.062221000000000005,0.16073900000000002,-0.806229,j>b>f>i>h>a>c>g>d>e,5.0,1.0,6.0,8.0,9.0,2.0,7.0,4.0,3.0,0.0
-0.052961,0.91745,-0.402598,0.168329,-1.2542440000000001,-0.132355,-1.67513,-0.317627,0.062440999999999997,-0.172319,1.0588799999999998,0.596368,1.028751,-0.239389,0.6396609999999999,-0.806229,e>f>j>i>b>a>g>h>c>d,5.0,4.0,8.0,9.0,0.0,1.0,6.0,7.0,3.0,2.0
-1.1330069999999999,-1.363885,-0.174833,0.8466969999999999,0.915811,1.0159340000000001,0.483364,-0.016686000000000003,-0.787114,-1.0530030000000001,-1.622941,-1.2841639999999999,-0.359171,-0.48067600000000005,1.262261,-0.526729,c>h>b>f>i>j>a>g>d>e,6.0,2.0,0.0,8.0,9.0,3.0,7.0,1.0,4.0,5.0
1.7860369999999999,0.547504,1.8750490000000002,0.8466969999999999,-0.13989200000000002,0.867768,-0.890223,0.48488400000000004,0.267506,0.48819399999999996,0.6566069999999999,-0.546701,-0.359171,-0.963251,-1.132352,-0.806229,j>d>f>b>i>e>g>a>c>h,7.0,3.0,8.0,1.0,5.0,2.0,6.0,9.0,4.0,0.0
-1.1330069999999999,-0.192389,-0.402598,0.8466969999999999,0.417285,0.46031000000000005,-0.039908,-0.217313,-0.054738999999999996,-1.236479,-0.952486,0.006397,-0.403943,0.333669,1.262261,0.42357399999999995,h>f>i>a>c>j>g>b>e>d,3.0,7.0,4.0,9.0,8.0,1.0,6.0,0.0,2.0,5.0
-1.1330069999999999,-1.3022280000000002,0.090892,-0.562221,0.8571610000000001,0.941851,1.595315,1.8558419999999998,1.029176,1.515658,0.629789,0.522622,1.028751,-0.360033,0.6396609999999999,-0.806229,b>j>f>h>i>a>d>c>e>g,5.0,0.0,7.0,6.0,8.0,2.0,9.0,3.0,4.0,1.0
-0.6951510000000001,-0.315704,-1.541421,-1.8667740000000002,-0.13989200000000002,-1.2806440000000001,-0.007203,-1.487957,-0.787114,0.084547,-1.274305,1.518198,-0.403943,1.9623599999999999,1.262261,1.960827,f>i>a>h>g>b>j>e>c>d,2.0,5.0,8.0,9.0,7.0,0.0,4.0,3.0,1.0,6.0
-0.082151,0.91745,-1.541421,-1.1884059999999999,-0.638418,-1.169519,1.529906,-0.317627,1.263536,1.368878,0.281152,2.034422,0.491491,0.303508,0.30441599999999996,-0.806229,e>a>f>j>i>b>h>c>g>d,1.0,5.0,7.0,9.0,0.0,2.0,8.0,6.0,4.0,3.0
-0.198913,-0.68565,0.7741859999999999,0.8466969999999999,0.27065900000000004,0.608477,0.058205999999999994,-0.28418899999999997,-0.6406390000000001,-1.199784,-1.622941,-1.2841639999999999,-0.224856,-0.963251,1.262261,-0.7782789999999999,c>b>f>h>i>j>g>a>e>d,7.0,1.0,0.0,9.0,8.0,2.0,6.0,3.0,4.0,5.0
1.7860369999999999,0.91745,0.5084609999999999,0.324876,-0.814368,-0.169396,-1.67513,-0.451379,-1.578078,-1.236479,-0.067485,-1.062925,0.312404,0.0018989999999999999,-1.036568,0.116123,g>i>f>a>j>d>c>h>e>b,3.0,9.0,6.0,5.0,8.0,2.0,0.0,7.0,1.0,4.0
0.6768,-0.13073099999999999,-0.51648,-0.770949,0.5932350000000001,-1.465852,-0.138021,-1.487957,-1.665963,0.011156999999999999,0.066606,1.1494659999999999,2.013728,1.9020380000000001,-0.677376,1.988777,i>f>a>g>h>j>b>e>d>c,2.0,6.0,9.0,8.0,7.0,1.0,3.0,4.0,0.0,5.0
1.7860369999999999,0.91745,1.229716,0.533604,-0.051916,0.015811000000000002,-0.693997,-0.317627,-0.6406390000000001,-1.163088,0.361607,-1.2841639999999999,-0.493487,-0.60132,-1.132352,-0.41492799999999996,g>f>i>j>b>d>a>c>h>e,6.0,4.0,7.0,5.0,9.0,1.0,0.0,8.0,2.0,3.0
-0.6951510000000001,-1.857147,-1.541421,-2.545142,-1.019644,-2.3918909999999998,0.09091,-1.487957,0.9119959999999999,-0.5392710000000001,1.0588799999999998,0.670114,1.118295,1.509946,-0.054776,1.988777,a>i>f>h>g>j>b>e>d>c,0.0,6.0,9.0,8.0,7.0,2.0,4.0,3.0,1.0,5.0
-1.1330069999999999,-1.857147,-0.51648,-0.45785600000000004,0.29998400000000003,1.0159340000000001,1.595315,1.8558419999999998,1.263536,1.478963,0.76388,0.559495,0.894436,-0.299711,0.4002,-0.806229,b>j>f>i>h>a>d>c>e>g,5.0,0.0,7.0,6.0,8.0,2.0,9.0,4.0,3.0,1.0
-0.46162700000000007,0.1159,0.622343,0.8466969999999999,0.47593500000000005,0.23806100000000002,0.156319,0.5183220000000001,1.2049459999999999,0.23132800000000003,1.0588799999999998,-0.9891790000000001,-0.403943,-1.053734,-1.132352,-0.38697800000000004,d>j>f>h>b>i>a>g>c>e,6.0,4.0,8.0,0.0,9.0,2.0,7.0,3.0,5.0,1.0
-0.841103,0.054242,-1.541421,0.6901510000000001,0.006734,1.238184,1.595315,1.8558419999999998,0.648341,1.625744,0.066606,0.670114,-0.224856,-0.26955,-0.006884,-0.806229,b>j>h>f>i>e>a>d>c>g,6.0,0.0,8.0,7.0,5.0,3.0,9.0,2.0,4.0,1.0
0.09299099999999999,-0.9322809999999999,0.5084609999999999,0.8466969999999999,1.0331110000000001,0.941851,0.38525,0.5183220000000001,-0.728524,-0.025537999999999998,-1.622941,-1.026052,-0.359171,-1.053734,1.262261,-0.750329,c>b>f>h>i>j>a>g>d>e,6.0,1.0,0.0,8.0,9.0,2.0,7.0,3.0,4.0,5.0
-1.045436,0.732477,-0.060951,0.8466969999999999,1.472987,0.497352,0.38525,-0.183875,-0.874999,-1.236479,0.41524300000000003,-1.026052,1.6555549999999999,-0.058423,-1.132352,0.172023,h>i>f>j>a>g>d>b>c>e,4.0,7.0,8.0,6.0,9.0,2.0,5.0,0.0,1.0,3.0
-0.549198,-0.192389,-1.123852,0.6901510000000001,1.2677120000000002,1.275225,1.595315,1.0533299999999999,0.121031,0.67167,-1.327941,-0.17796900000000002,-2.463441,-0.842608,0.903069,-0.806229,b>h>f>c>i>j>d>a>e>g,7.0,0.0,3.0,6.0,8.0,2.0,9.0,1.0,4.0,5.0
0.384896,0.91745,-1.541421,-0.040399000000000004,-0.9903190000000001,-0.206438,1.104748,0.351132,1.263536,1.405573,0.147061,0.7069880000000001,-0.538258,-0.239389,-0.6534300000000001,-0.806229,e>j>b>f>i>a>h>d>c>g,5.0,2.0,8.0,7.0,0.0,3.0,9.0,6.0,4.0,1.0
1.7860369999999999,-0.007416,1.229716,0.011783,-1.371545,-0.095313,-1.413494,1.5549,0.736226,2.4330380000000003,0.49569799999999997,1.112593,-0.8516600000000001,-0.08858400000000001,-1.132352,-0.806229,j>f>b>e>i>a>d>g>h>c,5.0,2.0,9.0,6.0,3.0,1.0,7.0,8.0,4.0,0.0
1.523323,0.91745,-0.098911,0.6901510000000001,-1.283569,-0.021230000000000002,-1.67513,-0.551693,-0.37698400000000004,-1.126393,1.0588799999999998,-0.731066,-0.224856,-0.329872,-1.060514,-0.806229,g>e>f>i>b>j>a>d>c>h,6.0,4.0,8.0,7.0,1.0,2.0,0.0,9.0,3.0,5.0
