A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,ranking,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p
2.334006,1.3266440000000002,-0.004839,1.38206,1.23997,1.104626,1.315144,1.75765,2.043211,0.842363,0.455121,0.065148,-0.668621,-0.046132,0.22274899999999997,-0.528988,l>m>k>f>i>h>n>o>a>b>j>p>e>d>g>c,8.0,9.0,15.0,13.0,12.0,3.0,14.0,5.0,4.0,10.0,2.0,0.0,1.0,6.0,7.0,11.0
-0.038571,0.18529,-0.37851599999999996,0.14085,0.064016,0.065491,-0.243714,-0.510406,0.042174,0.228171,-0.281618,-0.485075,-0.758829,-0.548013,-0.42656700000000003,0.14539100000000002,m>j>p>k>f>c>h>i>a>n>o>e>l>d>b>g,8.0,14.0,5.0,13.0,11.0,4.0,15.0,6.0,7.0,1.0,3.0,12.0,0.0,9.0,10.0,2.0
1.786488,-0.716442,1.732068,-0.843253,-0.7067399999999999,-1.552704,-1.9230209999999999,-1.542801,-1.7495150000000002,-0.277634,-1.344882,-0.438605,0.6695220000000001,-0.556248,-0.518821,0.011585999999999999,d>g>p>n>b>i>f>a>h>c>e>j>o>k>l>m,7.0,4.0,9.0,0.0,10.0,6.0,1.0,8.0,5.0,11.0,13.0,14.0,15.0,3.0,12.0,2.0
-0.586088,-0.599784,-0.28163699999999997,-0.554415,-0.47002,0.7318060000000001,0.28785,-0.057922,-0.058820000000000004,0.56417,0.809085,2.47193,-0.11505699999999999,2.363078,2.21172,0.468865,c>e>m>o>i>h>f>a>j>k>b>d>l>n>g>p,7.0,10.0,0.0,11.0,1.0,6.0,14.0,5.0,4.0,8.0,9.0,12.0,2.0,13.0,3.0,15.0
-0.40358299999999997,-0.035413,-0.200904,-0.097127,-0.086341,-0.188344,-0.602073,-0.6288130000000001,-0.089443,-0.649762,-0.620491,0.970354,0.059294000000000006,0.9695239999999999,0.726916,-0.39719,f>h>i>c>b>e>m>d>a>g>j>l>p>o>k>n,8.0,4.0,3.0,7.0,5.0,0.0,9.0,1.0,2.0,10.0,14.0,11.0,6.0,15.0,13.0,12.0
4.34157,0.8757780000000001,-0.636861,0.887442,0.795412,0.8349270000000001,0.124598,0.803347,1.1510479999999998,-0.740084,-0.303569,-0.551554,-0.516822,-0.572261,-0.370757,0.7662479999999999,j>m>p>c>b>l>d>f>h>i>e>a>n>k>o>g,11.0,4.0,3.0,6.0,10.0,7.0,15.0,8.0,9.0,0.0,13.0,5.0,1.0,12.0,14.0,2.0
-0.586088,0.446982,-0.07634500000000001,0.416156,0.398991,-0.077291,-0.07449,0.043569,0.018618,0.051139,-0.195185,0.694113,1.245638,0.10713099999999999,0.6998439999999999,0.427386,b>c>a>f>i>d>e>h>g>k>m>j>l>n>o>p,2.0,0.0,1.0,5.0,6.0,3.0,8.0,7.0,4.0,11.0,9.0,12.0,10.0,13.0,14.0,15.0
0.14393499999999998,-1.079027,-0.618408,-1.1040940000000001,-1.046529,0.255867,-0.584155,-0.6161260000000001,-0.653007,-0.938793,0.37006,-1.2366700000000002,-0.607219,-1.21551,-1.071301,-0.495871,j>o>p>g>m>k>n>l>e>a>d>i>b>h>f>c,9.0,12.0,15.0,10.0,8.0,14.0,3.0,13.0,11.0,0.0,5.0,7.0,4.0,6.0,1.0,2.0
-0.586088,-0.041719,0.719449,-0.111125,-0.11409100000000001,-1.543979,-0.6319359999999999,-0.5061770000000001,-0.8670680000000001,-1.668598,-1.189851,-0.30338899999999996,0.7680680000000001,-0.44644700000000004,-0.248099,0.439094,p>g>a>c>b>l>k>j>m>e>f>i>h>d>o>n,2.0,4.0,3.0,13.0,9.0,10.0,1.0,12.0,11.0,7.0,6.0,5.0,8.0,15.0,14.0,0.0
-0.586088,0.197902,-1.25735,0.126851,0.059202,-1.055347,-0.387058,-0.666872,-0.714546,-0.754536,-0.678113,-0.9856010000000001,-1.2945790000000001,-1.069566,-0.718947,-0.896284,l>p>f>i>h>o>n>b>m>k>d>j>e>a>c>g,13.0,7.0,14.0,10.0,12.0,2.0,15.0,4.0,3.0,11.0,9.0,0.0,8.0,6.0,5.0,1.0
0.691453,0.10962100000000001,1.321484,0.11751900000000001,0.035417000000000004,-0.222453,-0.223806,0.190168,-0.114176,-0.779826,-0.49152700000000005,-0.691611,-0.372793,-0.634024,-0.5486,-0.696579,g>l>m>h>f>k>i>o>j>b>n>a>p>c>e>d,11.0,9.0,13.0,15.0,14.0,4.0,0.0,3.0,6.0,8.0,5.0,1.0,2.0,10.0,7.0,12.0
-0.586088,1.165846,-0.41081000000000006,1.0880889999999999,1.174844,-0.470735,-0.500538,0.012558,0.844827,-1.354276,-0.8427469999999999,0.194555,0.16542,0.129549,0.24149099999999998,-0.444691,f>m>i>h>g>l>p>c>j>k>b>a>o>e>d>n,11.0,10.0,7.0,14.0,13.0,0.0,4.0,3.0,2.0,8.0,9.0,5.0,1.0,15.0,12.0,6.0
0.691453,0.689756,0.6225689999999999,0.602804,0.6283489999999999,0.033761,-0.874624,0.129555,0.11254600000000001,-0.960471,-1.211802,-0.44086400000000003,0.191952,-0.614351,-0.29391300000000004,1.707234,j>b>g>f>i>h>c>l>d>p>a>m>k>e>n>o,10.0,1.0,6.0,8.0,13.0,3.0,2.0,5.0,4.0,0.0,12.0,7.0,11.0,14.0,15.0,9.0
-0.586088,0.062327,0.23735900000000001,0.19684400000000002,0.032302,-0.784062,1.149901,0.8075760000000001,0.394328,-0.841245,1.5019209999999998,1.04845,0.36251300000000003,0.705545,0.720668,-0.010158,e>a>o>c>b>k>m>l>f>h>i>g>d>p>j>n,1.0,4.0,3.0,12.0,0.0,8.0,11.0,9.0,10.0,14.0,5.0,7.0,6.0,15.0,2.0,13.0
-0.586088,-0.363316,-0.643781,-0.232447,-0.43405900000000003,-0.013833000000000002,0.9289129999999999,0.948536,0.151118,0.802621,0.416706,-0.933644,-0.545817,-0.543896,-0.7741319999999999,0.803044,b>a>c>e>l>d>k>n>o>m>j>h>i>f>p>g,1.0,0.0,2.0,5.0,3.0,13.0,15.0,11.0,12.0,10.0,6.0,4.0,9.0,7.0,8.0,14.0
1.0564639999999998,0.642463,-0.80294,0.6214689999999999,0.560391,0.485904,0.042972,0.976728,0.959659,-0.38240799999999997,-0.21850799999999998,-0.122993,0.25449099999999997,-0.287236,-0.053179,-0.5045689999999999,p>l>f>m>i>h>j>b>n>k>g>o>a>d>e>c,12.0,7.0,15.0,13.0,14.0,2.0,10.0,5.0,4.0,6.0,9.0,1.0,3.0,8.0,11.0,0.0
-0.586088,-0.224588,-0.48462200000000005,-0.35843400000000003,-0.31569899999999995,-2.205535,-1.423908,-1.688977,-1.876714,-0.299311,-1.302351,-1.151152,-1.337598,-1.136362,-0.98592,-1.3813280000000001,n>d>p>f>k>h>i>g>o>a>l>e>b>c>j>m,9.0,12.0,13.0,1.0,11.0,3.0,7.0,5.0,6.0,14.0,4.0,10.0,15.0,0.0,8.0,2.0
-0.221077,0.19159600000000002,-0.40158299999999997,0.168847,0.107339,-0.212141,-0.27357800000000004,-0.554104,-0.270525,0.6761699999999999,-0.27064299999999997,0.486609,0.027076999999999997,0.500584,0.404965,0.40162800000000004,d>p>c>f>h>i>n>e>b>a>j>m>g>o>k>l,9.0,8.0,2.0,0.0,7.0,3.0,12.0,4.0,5.0,10.0,14.0,15.0,11.0,6.0,13.0,1.0
-0.586088,0.342936,-1.1028040000000001,0.304167,0.280065,-0.124885,-0.217833,-0.10162,0.14787899999999998,-0.349892,0.579968,0.607626,-0.433437,0.270917,0.5305380000000001,0.393934,e>f>i>h>o>b>c>p>a>j>m>k>d>l>n>g,8.0,5.0,6.0,12.0,0.0,1.0,15.0,3.0,2.0,9.0,11.0,13.0,10.0,14.0,4.0,7.0
3.064029,1.005047,-0.244731,1.074091,0.9936229999999999,0.454175,0.43318500000000004,0.880875,0.7447159999999999,-0.292086,-0.07170900000000001,-0.043929,-0.109372,-0.024172,0.099883,-0.043608999999999995,p>h>m>f>i>l>j>g>b>k>o>c>e>a>d>n,13.0,8.0,11.0,14.0,12.0,3.0,7.0,1.0,4.0,6.0,9.0,5.0,2.0,15.0,10.0,0.0
-0.586088,-1.129474,0.50493,-1.047633,-1.0567229999999999,1.064964,0.506847,-0.290507,-0.565852,1.25062,1.3208229999999999,-0.41601499999999997,0.48190500000000003,-0.587816,-0.650641,0.964614,j>e>o>n>g>a>d>k>c>b>l>m>p>i>f>h,5.0,9.0,8.0,6.0,1.0,14.0,4.0,15.0,13.0,0.0,7.0,10.0,11.0,3.0,2.0,12.0
0.14393499999999998,2.1558599999999997,-0.821393,2.091323,2.763359,-1.062486,-0.578182,0.23104699999999997,0.597494,-1.220599,-1.5081440000000002,3.633692,-0.7963520000000001,3.3403050000000003,5.116773,-0.55508,i>f>h>p>m>c>d>l>b>e>a>g>k>n>j>o,10.0,8.0,5.0,6.0,9.0,1.0,11.0,2.0,0.0,14.0,12.0,7.0,4.0,13.0,15.0,3.0
-0.40358299999999997,-0.612396,0.380371,-0.512419,-0.673327,1.231543,0.883123,0.658157,-0.047337,-0.44021400000000005,1.109542,-0.874265,1.302491,-0.604743,-0.7866270000000001,0.917113,j>e>a>g>c>b>l>m>k>o>d>p>n>h>i>f,2.0,5.0,4.0,10.0,1.0,15.0,3.0,13.0,14.0,0.0,8.0,6.0,7.0,12.0,9.0,11.0
0.873959,-0.741665,-0.745274,-0.817589,-0.756576,-0.8427610000000001,-1.128262,-1.148112,-1.279583,-1.328986,-0.492899,-0.703551,-0.143484,-0.745197,-0.662303,-0.616965,p>g>b>i>f>a>l>j>h>k>d>o>c>e>n>m,5.0,2.0,12.0,10.0,13.0,4.0,1.0,8.0,3.0,7.0,9.0,6.0,15.0,14.0,11.0,0.0
-0.40358299999999997,0.286184,-0.39697,0.28083600000000003,0.23476,0.319325,-0.355204,0.008329000000000001,0.22679000000000002,-0.248731,-0.45722799999999997,-0.190762,-0.665589,-0.476185,-0.061092999999999995,-0.207521,j>f>i>h>n>l>d>b>o>m>g>e>k>a>c>p,13.0,7.0,14.0,6.0,11.0,1.0,10.0,3.0,2.0,0.0,12.0,5.0,9.0,4.0,8.0,15.0
0.14393499999999998,0.7843439999999999,-0.470782,0.7334579999999999,0.693475,0.073423,-0.231769,-0.214389,0.22090100000000001,-0.458279,-0.11835599999999999,-0.310166,-0.758071,-0.27671399999999996,-0.22061,-0.571137,p>h>f>i>o>l>j>k>e>m>a>b>c>g>n>d,10.0,11.0,12.0,15.0,8.0,2.0,13.0,1.0,3.0,6.0,7.0,5.0,9.0,14.0,4.0,0.0
-0.40358299999999997,2.278823,-0.161691,2.366629,2.468875,0.017897,1.352971,1.0528469999999999,1.775268,0.22455799999999998,0.63759,1.250467,-0.707471,1.276966,1.449535,-0.604588,h>i>f>m>e>k>o>l>c>a>n>d>b>j>g>p,9.0,12.0,8.0,11.0,4.0,2.0,14.0,0.0,1.0,13.0,5.0,7.0,3.0,10.0,6.0,15.0
-0.40358299999999997,0.33032399999999995,2.096518,0.28083600000000003,0.23192800000000002,-0.308122,-0.633927,-0.406095,-0.349731,-0.266795,-0.934668,-0.745826,1.723207,-0.6116060000000001,-0.559012,-0.280779,g>b>c>h>f>i>e>a>d>l>p>m>n>o>j>k,7.0,1.0,2.0,8.0,6.0,4.0,0.0,3.0,5.0,14.0,15.0,9.0,11.0,12.0,13.0,10.0
-0.586088,-0.688066,1.9189060000000002,-0.531084,-0.714102,0.160679,1.315144,1.391152,0.22031199999999998,0.7195239999999999,1.204207,-1.109522,-0.130218,-0.867808,-0.992167,-0.726351,l>k>o>g>b>m>n>e>a>c>d>j>p>h>f>i,8.0,4.0,9.0,10.0,7.0,14.0,3.0,13.0,15.0,11.0,1.0,0.0,5.0,6.0,2.0,12.0
-0.586088,1.109093,0.643329,1.316733,1.070075,0.565227,1.611785,2.270746,1.784101,0.795395,0.829664,1.155913,-0.469444,2.0583810000000002,1.010132,-0.13292400000000001,c>b>m>h>l>e>f>i>a>o>k>d>g>j>n>p,8.0,1.0,0.0,11.0,5.0,6.0,12.0,3.0,7.0,13.0,10.0,4.0,2.0,14.0,9.0,15.0
-0.586088,1.3108799999999998,0.020534,1.270071,1.4438440000000001,0.652483,-0.532392,1.234686,1.533824,-0.732858,-0.893509,1.8458700000000001,-0.033567,1.561991,1.8410400000000002,1.172013,c>i>f>m>h>b>e>j>a>l>g>p>o>k>d>n,8.0,5.0,0.0,14.0,6.0,2.0,10.0,4.0,1.0,7.0,13.0,9.0,3.0,15.0,12.0,11.0
-0.586088,0.8600129999999999,1.372231,0.766121,0.8265600000000001,-0.394584,-0.7812520000000001,-0.17351,0.326901,-0.6389229999999999,-1.016985,0.521139,2.2538400000000003,0.431958,0.598635,-0.343668,g>f>i>h>c>b>d>m>a>l>e>n>p>k>o>j,8.0,5.0,4.0,6.0,10.0,1.0,0.0,3.0,2.0,15.0,13.0,9.0,7.0,11.0,14.0,12.0
-0.40358299999999997,-0.25296399999999997,1.333017,-0.30244,-0.314283,-1.445618,-0.8031510000000001,-0.899316,-0.994856,-1.224212,-0.85921,-0.476362,-0.376583,-0.38148200000000004,-0.45280600000000004,-0.29884299999999997,g>a>p>b>c>e>k>h>i>f>l>o>d>m>n>j,1.0,3.0,4.0,12.0,5.0,9.0,0.0,7.0,8.0,15.0,6.0,10.0,13.0,14.0,11.0,2.0
-0.40358299999999997,-1.116862,0.352691,-1.1750200000000002,-1.057006,0.311393,-1.183808,-1.122034,-0.8991620000000001,-1.791436,-1.084211,0.032876999999999997,1.85018,0.034388,-0.39887,2.4766150000000002,c>d>j>g>b>p>a>e>i>f>h>n>o>k>m>l,6.0,4.0,0.0,1.0,7.0,9.0,3.0,10.0,8.0,2.0,13.0,15.0,14.0,11.0,12.0,5.0
-0.221077,0.223125,0.8924469999999999,0.182845,0.003137,-0.325573,0.5765279999999999,0.865369,0.305406,0.48468599999999995,-0.110124,-0.060064,0.21279800000000001,-0.088223,-0.45947,0.335729,b>l>m>c>n>a>k>g>d>f>h>o>j>e>p>i,5.0,0.0,3.0,8.0,13.0,9.0,7.0,10.0,15.0,12.0,6.0,1.0,2.0,4.0,11.0,14.0
-0.586088,1.427537,1.9235200000000001,1.489383,1.466496,-1.2679340000000001,0.590464,0.690578,0.41788400000000003,-0.47995600000000005,-0.7672899999999999,0.904198,-0.230659,1.2174909999999999,0.947658,0.289232,c>a>h>f>i>b>d>g>p>e>k>m>l>n>o>j,1.0,5.0,0.0,6.0,9.0,3.0,7.0,2.0,4.0,15.0,10.0,12.0,11.0,13.0,14.0,8.0
1.0564639999999998,0.040257,0.687156,-0.036466000000000005,-0.007056999999999999,-0.792787,-1.013189,-0.645728,-0.571152,-1.823952,-0.975826,-0.46893999999999997,0.08392999999999999,-0.561281,-0.375338,-0.754785,p>g>f>i>h>j>k>o>m>l>a>n>d>b>e>c,10.0,13.0,15.0,12.0,14.0,2.0,1.0,4.0,3.0,5.0,6.0,9.0,8.0,11.0,7.0,0.0
0.14393499999999998,0.223125,2.004252,0.047526,0.043345,-1.310768,-1.000249,-1.327413,-0.907701,-1.177244,-1.106162,-0.5822109999999999,-0.185176,-0.9469559999999999,-0.713949,-0.690224,g>f>p>i>h>d>c>n>a>k>o>b>e>m>j>l,8.0,11.0,6.0,5.0,12.0,1.0,0.0,4.0,3.0,14.0,9.0,15.0,13.0,7.0,10.0,2.0
-0.586088,2.171624,0.7332890000000001,2.19398,2.1120959999999998,-0.716637,1.7073470000000002,1.605412,1.474936,1.366232,0.046279,-0.174304,-1.0773979999999999,-0.185671,0.120499,-0.9253870000000001,h>f>i>n>l>m>d>b>k>g>a>o>c>e>p>j,10.0,7.0,12.0,6.0,13.0,1.0,9.0,0.0,2.0,15.0,8.0,4.0,5.0,3.0,11.0,14.0
-0.221077,-0.5682550000000001,1.03546,-0.696734,-0.592061,-1.89776,-1.7966,-1.670793,-1.7091759999999998,-1.260341,-1.206315,-0.8868510000000001,-0.66142,-0.918133,-0.768926,-0.7654890000000001,g>d>p>n>i>f>h>o>c>a>e>b>j>k>l>m,9.0,11.0,8.0,1.0,10.0,5.0,0.0,6.0,4.0,12.0,13.0,14.0,15.0,3.0,7.0,2.0
-0.586088,-0.5115029999999999,-1.199684,-0.587078,-0.566577,-0.483426,-1.042057,-1.178841,-1.238361,-0.140344,-0.801588,-1.2847540000000002,-1.26691,-1.420929,-1.0465200000000001,-0.684537,n>j>d>k>o>i>l>f>a>h>e>b>p>m>c>g,8.0,11.0,14.0,2.0,10.0,7.0,15.0,9.0,5.0,1.0,3.0,6.0,13.0,0.0,4.0,12.0
-0.586088,0.592016,-0.32777,0.47215,0.44712799999999997,-0.987129,-0.45673800000000003,-1.296261,0.055718,0.1523,-1.176132,2.397707,1.137616,2.2340619999999998,2.032627,-1.307066,c>d>e>p>f>i>h>b>a>g>k>n>m>o>l>j,8.0,7.0,0.0,1.0,2.0,4.0,9.0,6.0,5.0,15.0,10.0,14.0,12.0,11.0,13.0,3.0
0.14393499999999998,-0.549338,0.509544,-0.5964109999999999,-0.560631,-1.103734,-1.1015840000000001,-0.866613,-1.294011,0.23901,-0.889393,-0.330497,1.0428600000000001,-0.11247,-0.36846599999999996,-0.546048,g>b>d>n>c>p>a>l>h>i>f>k>e>m>o>j,6.0,1.0,4.0,2.0,12.0,10.0,0.0,8.0,9.0,15.0,11.0,7.0,13.0,3.0,14.0,5.0
-0.586088,1.588336,1.180779,1.6713650000000002,1.514633,1.453648,1.30519,2.841637,2.867653,2.15023,-0.58482,1.545748,4.224762999999999,1.329122,1.116339,0.660542,b>c>d>m>h>f>i>g>l>a>e>j>n>k>p>o,9.0,0.0,1.0,2.0,10.0,5.0,7.0,4.0,6.0,11.0,13.0,8.0,3.0,12.0,15.0,14.0
-0.586088,0.18213800000000002,0.382678,0.243506,0.07336000000000001,1.025302,0.622318,0.551027,1.0332700000000001,0.18842899999999999,0.043535000000000004,0.6121439999999999,2.503996,0.63143,0.412046,0.16378900000000002,c>e>d>g>a>b>m>h>p>f>i>j>o>k>n>l,4.0,5.0,0.0,2.0,1.0,9.0,3.0,7.0,10.0,11.0,13.0,15.0,6.0,14.0,12.0,8.0
-0.586088,-1.1893790000000002,0.55337,-1.172687,-1.132326,0.216205,-0.227787,-0.56679,-0.670674,-0.49801999999999996,1.075244,-0.909118,-0.23824,-0.668794,-0.9267780000000001,0.153085,j>o>g>e>c>a>k>m>d>b>p>l>n>h>i>f,5.0,9.0,4.0,8.0,3.0,15.0,2.0,13.0,14.0,0.0,6.0,11.0,7.0,12.0,1.0,10.0
-0.586088,1.768052,2.668568,1.9606689999999998,2.08378,1.025302,1.0384120000000001,1.995873,1.925434,-0.469117,0.090181,3.9209050000000003,2.7181439999999997,4.12721,3.821473,0.5568420000000001,h>g>i>f>c>d>b>m>p>l>a>j>e>k>n>o,10.0,6.0,4.0,5.0,12.0,3.0,1.0,0.0,2.0,11.0,13.0,9.0,7.0,14.0,15.0,8.0
-0.40358299999999997,1.578877,1.764361,1.4333879999999999,1.582591,0.723874,0.542683,2.132605,2.137433,0.61475,0.725395,2.772052,0.840082,2.598692,3.4028959999999997,-1.0438040000000002,i>f>h>m>g>b>e>l>a>c>o>k>d>n>j>p,8.0,5.0,9.0,12.0,6.0,1.0,4.0,2.0,0.0,14.0,11.0,7.0,3.0,13.0,10.0,15.0
0.691453,-1.5361989999999999,2.001946,-1.603844,-1.354039,-0.813411,-1.591341,-1.336294,-1.396477,0.23178400000000002,0.383779,-0.752603,0.371988,-0.7836270000000001,-0.829734,0.7381489999999999,g>j>o>n>p>e>d>c>b>l>m>a>i>k>f>h,11.0,8.0,7.0,6.0,5.0,14.0,0.0,15.0,12.0,1.0,13.0,9.0,10.0,3.0,2.0,4.0
-0.221077,0.7559670000000001,-0.424649,0.719459,0.752939,-0.496118,-0.6956439999999999,0.050617,0.007135,-1.115825,-0.7453380000000001,0.701858,-0.025987,0.996059,0.9664,0.8478690000000001,c>b>h>f>i>m>a>l>j>d>p>e>g>k>o>n,6.0,1.0,0.0,9.0,11.0,3.0,12.0,2.0,4.0,8.0,13.0,7.0,5.0,15.0,14.0,10.0
-0.586088,0.8064140000000001,1.178472,0.747456,0.761433,-0.9538129999999999,-0.516465,-0.293327,-0.083554,-1.188083,-1.115766,-0.239169,0.546339,-0.397495,-0.086707,-0.355376,g>p>f>h>i>b>l>e>c>m>o>a>j>k>d>n,11.0,5.0,8.0,14.0,7.0,2.0,0.0,3.0,4.0,12.0,13.0,6.0,9.0,15.0,10.0,1.0
-0.40358299999999997,0.573098,1.125419,0.6541319999999999,0.466949,0.49383599999999994,0.697971,0.810395,0.7299939999999999,-0.017506,0.157407,-0.345341,2.140133,0.10713099999999999,-0.18979000000000001,-0.22190500000000002,g>l>k>b>h>m>a>c>f>n>o>j>i>e>d>p,6.0,3.0,7.0,14.0,13.0,8.0,0.0,4.0,12.0,11.0,2.0,1.0,5.0,9.0,10.0,15.0
3.2465349999999997,-0.8457120000000001,0.682542,-0.7233310000000001,-0.8822979999999999,1.160152,1.364916,0.233866,0.23091199999999998,0.542493,1.676159,-0.8503850000000001,-0.21928899999999998,-0.947413,-0.919905,-0.615293,o>k>a>e>n>l>b>d>m>g>c>j>p>h>i>f,2.0,6.0,10.0,7.0,3.0,15.0,9.0,13.0,14.0,11.0,1.0,5.0,8.0,4.0,0.0,12.0
-0.221077,1.613559,-0.087879,1.498715,1.77797,-2.130178,-1.0157770000000002,-1.236071,-0.6812739999999999,-0.725633,-1.388784,2.484839,1.9676779999999998,2.598235,2.542834,-0.794257,p>c>f>i>h>d>e>a>b>g>k>o>n>m>l>j,7.0,8.0,1.0,5.0,6.0,2.0,9.0,4.0,3.0,15.0,10.0,14.0,13.0,12.0,11.0,0.0
-0.586088,-0.6187020000000001,2.048079,-0.643073,-0.64756,-0.696806,-0.725507,-0.265135,-0.642113,-0.700342,-0.23222800000000002,-0.9052459999999999,1.071287,-1.046691,-0.7847529999999999,-0.206852,g>d>n>e>o>a>b>p>j>k>c>l>i>f>h>m,5.0,6.0,10.0,1.0,3.0,13.0,0.0,14.0,12.0,8.0,9.0,11.0,15.0,2.0,4.0,7.0
-0.586088,-0.07324800000000001,1.589056,-0.22311399999999998,-0.152317,-1.051381,-1.514891,-1.275399,-1.063756,-0.490795,-1.21043,0.019645,0.286708,-0.19756600000000002,-0.151472,0.031322,g>d>p>n>f>i>h>b>j>a>c>k>l>e>o>m,9.0,7.0,10.0,1.0,13.0,4.0,0.0,6.0,5.0,8.0,11.0,12.0,15.0,3.0,14.0,2.0
-0.586088,-0.221435,1.344551,-0.209116,-0.236981,-1.095802,-0.588137,-0.776821,-1.087017,-0.140344,-0.32826500000000003,0.003833,-0.073365,-0.007245000000000001,-0.132938,0.32469000000000003,g>p>b>d>c>e>n>a>f>i>h>o>j>k>l>m,7.0,2.0,4.0,3.0,5.0,8.0,0.0,10.0,9.0,12.0,13.0,14.0,15.0,6.0,11.0,1.0
