A1,A2,A3,A4,A5,A6,ranking,a,b,c,d,e
-0.34786100000000003,-0.438456,-0.513779,-0.515026,-0.4054,-0.276086,a>d>e>c>b,0.0,4.0,3.0,1.0,2.0
-0.34786100000000003,-0.438456,0.692746,1.073072,1.258369,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.310375,-0.405002,-0.8376,-0.474821,-0.467714,0.127222,a>d>e>c>b,0.0,4.0,3.0,1.0,2.0
-0.21666100000000002,-0.271185,-0.9728829999999999,-0.836666,-0.698274,-0.518071,d>e>a>b>c,2.0,3.0,4.0,0.0,1.0
0.889165,1.9702369999999998,0.191405,0.223741,-0.162378,-0.034101,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
0.195681,-0.271185,2.22248,2.304351,2.704041,3.6763339999999998,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
-0.197918,-0.371548,1.06615,0.957483,1.058966,1.018533,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
0.083224,0.698983,0.209769,0.344356,0.223966,-0.598733,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.366604,-0.438456,-0.696808,-0.6004619999999999,-0.642191,-0.679395,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
-0.010490000000000001,0.096809,-0.306264,0.982611,0.47321899999999995,-0.518071,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
-0.310375,-0.405002,-0.5511189999999999,-0.706,-0.411632,-0.598733,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.235404,-0.371548,-0.8675950000000001,-0.8818969999999999,-0.766818,-0.276086,a>d>e>c>b,0.0,4.0,3.0,1.0,2.0
-0.10420399999999999,-0.070461,2.215134,0.8670209999999999,0.498145,-0.195425,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.34786100000000003,-0.438456,-0.170369,0.957483,2.261616,-0.679395,d>c>e>a>b,3.0,4.0,1.0,0.0,2.0
-0.34786100000000003,-0.438456,-1.228145,-0.781384,-0.648423,-0.598733,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.34786100000000003,-0.438456,0.299141,-0.10795,-0.299467,-0.679395,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
-0.029233,0.43135,-0.539489,-0.640667,-0.6234970000000001,0.292578,e>a>b>d>c,1.0,2.0,4.0,3.0,0.0
-0.291632,-0.438456,1.832548,1.726403,1.470235,0.611192,b>d>c>a>e,3.0,0.0,2.0,1.0,4.0
0.345623,1.066977,0.037146,0.41973999999999995,0.504376,2.13973,b>e>a>d>c,2.0,0.0,4.0,3.0,1.0
-0.366604,-0.438456,-0.829642,-0.726102,-0.49887,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
0.083224,-0.438456,1.483629,2.284248,2.442325,3.111702,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.27289,-0.405002,-0.649062,-0.20343699999999998,-0.056445,-0.276086,d>e>c>a>b,3.0,4.0,2.0,0.0,1.0
0.42059399999999997,0.498258,0.651733,0.0981,-0.305699,0.369207,e>a>c>d>b,1.0,4.0,2.0,3.0,0.0
0.626765,1.9702369999999998,-0.155066,0.5554319999999999,0.055719000000000005,-0.598733,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
-0.34786100000000003,-0.438456,-0.941664,-0.590411,-0.44902,-0.679395,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
0.214423,0.096809,1.339776,0.580561,0.223966,0.611192,b>a>c>e>d,1.0,0.0,2.0,4.0,3.0
-0.122947,-0.338094,-0.745167,-0.811538,-0.673348,-0.11476300000000002,a>d>e>c>b,0.0,4.0,3.0,1.0,2.0
-0.291632,-0.405002,0.6021489999999999,0.655945,0.977958,0.046560000000000004,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.34786100000000003,-0.438456,-0.332586,1.490199,1.4016899999999999,-0.598733,d>c>a>b>e,2.0,3.0,1.0,0.0,4.0
-0.32911799999999997,-0.405002,0.8672049999999999,0.012665000000000001,0.273816,-0.598733,c>d>b>a>e,3.0,2.0,0.0,1.0,4.0
-0.047976,-0.30464,2.38286,1.369584,-0.287005,3.6844,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.179175,-0.338094,1.857645,0.103126,0.018331,-0.034101,a>d>b>e>c,0.0,2.0,4.0,1.0,3.0
-0.366604,-0.438456,0.29608,0.05287000000000001,-0.380475,-0.679395,b>d>a>e>c,2.0,0.0,4.0,1.0,3.0
-0.34786100000000003,-0.405002,-0.755574,-0.766308,-0.6608850000000001,-0.679395,e>b>c>d>a,4.0,1.0,2.0,3.0,0.0
0.064481,-0.371548,0.163246,0.545381,0.547996,2.700328,a>b>c>d>e,0.0,1.0,2.0,3.0,4.0
-0.27289,-0.371548,1.5895290000000002,0.61574,0.728705,-0.598733,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.21666100000000002,-0.371548,0.883733,0.299125,-0.03152,-0.195425,e>a>b>d>c,1.0,2.0,4.0,3.0,0.0
-0.029233,-0.405002,-0.717009,-0.112976,-0.093833,0.20788299999999998,d>a>b>c>e,1.0,2.0,3.0,0.0,4.0
-0.21666100000000002,-0.438456,1.2828469999999998,1.8017880000000002,2.136989,2.547071,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.34786100000000003,-0.405002,-1.270994,-0.801487,-0.735662,-0.679395,e>c>b>d>a,4.0,2.0,1.0,3.0,0.0
-0.366604,-0.438456,0.563585,0.887124,0.223966,-0.679395,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
-0.34786100000000003,-0.438456,2.339398,1.480148,0.853332,-0.518071,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.14169,-0.10391500000000001,-0.13609000000000002,0.253895,0.024562999999999998,-0.11476300000000002,c>b>e>d>a,4.0,1.0,0.0,3.0,2.0
-0.27289,-0.338094,0.34933600000000004,-0.017488999999999998,-0.087602,-0.195425,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
0.026994999999999998,0.163718,-0.9722709999999999,-0.841692,-0.642191,0.607159,e>a>c>d>b,1.0,4.0,2.0,3.0,0.0
-0.27289,-0.438456,-0.123235,-0.273796,-0.106296,-0.356748,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.32911799999999997,-0.405002,-0.66008,-0.530103,-0.380475,-0.518071,c>d>b>a>e,3.0,2.0,0.0,1.0,4.0
-0.235404,-0.30464,1.420579,5.390086,-0.087602,0.046560000000000004,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
0.533051,1.468426,0.382392,-0.208463,0.061951,2.228457,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.066719,-0.438456,1.378953,2.877272,4.081169,4.402289,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.32911799999999997,-0.438456,0.050613,0.108152,-0.361781,0.046560000000000004,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.066719,-0.438456,1.301212,2.329479,0.9405700000000001,1.0145,b>a>c>d>e,1.0,0.0,2.0,3.0,4.0
-0.066719,-0.237731,1.2357129999999998,1.3444559999999999,1.520086,2.789056,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.310375,-0.371548,-0.775162,-0.454719,-0.567415,-0.43741,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.27289,-0.30464,-0.9067719999999999,-0.22856500000000002,-0.131221,-0.679395,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
-0.291632,-0.405002,-0.761695,-0.34918000000000005,-0.14991500000000002,0.369207,e>d>a>b>c,2.0,3.0,4.0,1.0,0.0
-0.310375,-0.438456,0.857411,0.113177,0.018331,-0.11476300000000002,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.197918,-0.405002,-0.31054899999999996,-0.41953900000000005,-0.392938,-0.034101,a>d>e>b>c,0.0,3.0,4.0,1.0,2.0
-0.197918,-0.30464,0.601537,0.877073,1.233444,0.6918529999999999,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.179175,-0.438456,2.2457409999999998,2.41994,2.878519,0.127222,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.291632,-0.338094,-0.488069,1.460045,-0.06890800000000001,-0.518071,c>b>d>e>a,4.0,1.0,0.0,2.0,3.0
-0.21666100000000002,-0.371548,1.516684,1.032867,0.560458,-0.276086,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.32911799999999997,-0.405002,-1.051849,-0.700974,-0.49263900000000005,-0.679395,c>d>b>e>a,4.0,2.0,0.0,1.0,3.0
-0.122947,-0.438456,1.207554,0.123228,0.161652,4.1683699999999995,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
-0.310375,-0.405002,-1.1412209999999998,-0.826615,-0.748124,0.127222,e>a>d>c>b,1.0,4.0,3.0,2.0,0.0
-0.366604,-0.438456,-1.228145,-0.776359,-0.648423,-0.679395,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.32911799999999997,-0.405002,-1.312008,-1.0075379999999998,-0.8229,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.066719,-0.037007,0.43013900000000005,0.751432,0.585384,-0.11476300000000002,b>a>c>d>e,1.0,0.0,2.0,3.0,4.0
-0.085461,-0.271185,-0.339932,-0.14313,-0.050214,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.160433,-0.10391500000000001,-1.064091,-0.776359,-0.586109,-0.518071,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.21666100000000002,-0.405002,1.3281459999999998,0.6760470000000001,0.9904209999999999,0.284512,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
0.23316599999999998,1.000069,-0.445219,-0.19841199999999998,2.809974,-0.679395,c>d>e>a>b,3.0,4.0,0.0,1.0,2.0
-0.291632,-0.438456,-0.434813,-0.20343699999999998,-0.025287999999999998,0.20788299999999998,d>a>c>b>e,1.0,3.0,2.0,0.0,4.0
-0.066719,-0.271185,0.495637,0.39461199999999996,0.24889099999999997,-0.518071,b>d>c>a>e,3.0,0.0,2.0,1.0,4.0
-0.179175,-0.13736900000000002,-0.9330940000000001,-0.459744,-0.374244,-0.43741,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
0.23316599999999998,1.066977,1.759091,0.21871500000000002,0.180346,-0.276086,d>a>c>b>e,1.0,3.0,2.0,0.0,4.0
0.045738,-0.371548,1.068599,1.304251,0.005869,2.474475,a>e>d>b>c,0.0,3.0,4.0,2.0,1.0
-0.32911799999999997,-0.438456,-0.80883,-0.781384,-0.648423,-0.11476300000000002,a>d>b>e>c,0.0,2.0,4.0,1.0,3.0
0.008253,-0.30464,0.498698,0.655945,0.516839,0.369207,b>c>a>d>e,2.0,0.0,1.0,3.0,4.0
-0.34786100000000003,-0.438456,-0.097525,-0.6607689999999999,-0.511333,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
-0.310375,-0.371548,1.6789009999999998,-0.178309,0.298742,-0.598733,e>c>b>d>a,4.0,2.0,1.0,3.0,0.0
-0.366604,-0.438456,-1.307723,-0.967333,-0.8042060000000001,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.310375,-0.438456,-1.162034,-0.917076,-0.785512,0.046560000000000004,e>a>d>c>b,1.0,4.0,3.0,2.0,0.0
-0.085461,-0.338094,-0.08834299999999999,-0.25871900000000003,-0.19353499999999998,0.046560000000000004,a>d>e>c>b,0.0,4.0,3.0,1.0,2.0
-0.366604,-0.438456,-1.313844,-0.9974860000000001,-0.835363,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.27289,-0.405002,-1.2097799999999999,-0.8617940000000001,-0.698274,-0.598733,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.32911799999999997,-0.438456,-0.9851260000000001,-0.610513,-0.442788,-0.034101,e>d>a>b>c,2.0,3.0,4.0,1.0,0.0
-0.235404,-0.405002,-0.8314790000000001,-0.499949,-0.6359600000000001,-0.11476300000000002,e>b>a>d>c,2.0,1.0,4.0,3.0,0.0
-0.366604,-0.438456,-0.676608,-0.731128,-0.554953,-0.598733,e>d>c>b>a,4.0,3.0,2.0,1.0,0.0
-0.366604,-0.438456,-0.24198899999999998,-0.570308,-0.467714,-0.679395,e>d>b>c>a,4.0,2.0,3.0,1.0,0.0
-0.34786100000000003,-0.438456,2.1043369999999997,-0.21348899999999998,0.24889099999999997,-0.679395,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
0.026994999999999998,0.163718,0.301589,0.40466399999999997,0.379749,-0.518071,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
-0.366604,-0.438456,-1.250182,-0.8467180000000001,-0.72943,-0.679395,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.21666100000000002,-0.237731,-0.5101060000000001,-0.43964200000000003,-0.12499,-0.598733,e>d>b>a>c,3.0,2.0,4.0,1.0,0.0
-0.366604,-0.438456,-1.296704,-0.992461,-0.785512,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.291632,-0.405002,-0.197916,-0.097899,0.0121,-0.43741,c>b>d>e>a,4.0,1.0,0.0,2.0,3.0
-0.34786100000000003,-0.438456,-0.850455,-0.706,-0.704505,-0.518071,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.25414699999999996,-0.405002,0.025515,-0.334104,-0.293236,0.20788299999999998,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.197918,-0.30464,-1.02063,-0.8165640000000001,-0.654654,-0.276086,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
0.101967,-0.13736900000000002,1.1432799999999999,0.173485,-0.093833,0.933838,a>e>b>d>c,0.0,2.0,4.0,3.0,1.0
1.8825330000000002,3.3084,-0.238317,0.088049,0.037025,0.365174,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
-0.366604,-0.438456,-1.046952,-0.831641,0.286279,-0.679395,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.310375,-0.438456,-0.719458,-0.685897,-0.6608850000000001,-0.276086,d>a>b>c>e,1.0,2.0,3.0,0.0,4.0
-0.160433,-0.30464,1.285296,-0.168258,0.005869,1.337146,a>d>b>e>c,0.0,2.0,4.0,1.0,3.0
-0.291632,-0.405002,-1.060419,-0.841692,-0.766818,0.5305300000000001,e>a>d>c>b,1.0,4.0,3.0,2.0,0.0
-0.047976,0.364442,-0.91779,-0.8215889999999999,-0.530027,-0.598733,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
1.282764,1.5353350000000001,0.46686700000000003,0.545381,0.678854,0.44986800000000005,c>a>b>d>e,1.0,2.0,0.0,3.0,4.0
-0.235404,-0.30464,-0.823521,-0.62559,-0.436557,-0.356748,c>a>b>d>e,1.0,2.0,0.0,3.0,4.0
-0.310375,-0.438456,-0.551732,-0.399437,-0.174841,-0.43741,b>d>c>a>e,3.0,0.0,2.0,1.0,4.0
-0.34786100000000003,-0.405002,-1.258751,-0.9974860000000001,-0.797975,-0.679395,e>d>c>a>b,3.0,4.0,2.0,1.0,0.0
0.36436599999999997,-0.371548,1.120631,0.083023,0.068182,2.313152,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.27289,-0.371548,-0.395636,-0.42958999999999997,-0.442788,-0.518071,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
0.139452,0.799345,-0.56275,-0.072771,-0.112527,-0.518071,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
0.682994,-0.070461,0.981675,0.243844,0.08064500000000001,3.5876059999999996,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
0.045738,-0.003553,-0.357072,-0.238617,-0.274542,0.046560000000000004,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
0.36436599999999997,0.866253,-0.908608,-0.831641,-0.698274,-0.356748,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.32911799999999997,-0.438456,-0.273821,-0.48989799999999994,-0.249617,-0.43741,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
3.082073,4.178205999999999,1.51546,2.0882490000000002,1.520086,-0.11476300000000002,c>a>d>b>e,1.0,3.0,0.0,2.0,4.0
-0.029233,0.397896,-1.149791,-0.510001,-0.536259,-0.679395,c>e>b>d>a,4.0,2.0,0.0,3.0,1.0
-0.029233,0.330988,-1.2942559999999999,-0.9874350000000001,-0.72943,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.310375,-0.405002,0.47666099999999995,0.480048,0.018331,-0.598733,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
0.308138,0.832799,-0.981453,-0.510001,-0.629729,-0.43741,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.34786100000000003,-0.405002,-1.185907,-0.22354000000000002,-0.611035,-0.679395,e>c>b>d>a,4.0,2.0,1.0,3.0,0.0
-0.32911799999999997,-0.405002,-1.227532,-0.9221020000000001,-0.704505,-0.518071,e>d>b>a>c,3.0,2.0,4.0,1.0,0.0
-0.34786100000000003,-0.438456,1.5344360000000001,1.0931739999999999,0.311204,-0.598733,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
0.083224,-0.003553,0.057346,0.18856199999999998,0.024562999999999998,-0.518071,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.122947,-0.438456,0.781506,-0.158207,-0.087602,-0.199458,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.27289,-0.405002,-0.4997,-0.193386,-0.42409399999999997,0.127222,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
-0.34786100000000003,-0.405002,-1.3150680000000001,-0.992461,-0.854057,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.27289,-0.438456,-0.871268,-0.8215889999999999,-0.611035,-0.356748,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
-0.179175,-0.13736900000000002,-1.057358,-0.620564,-0.49263900000000005,-0.518071,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.310375,-0.405002,-0.26402600000000004,-0.092873,0.10557000000000001,-0.43741,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.029233,0.063355,0.091014,0.389587,-0.043982,-0.195425,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.235404,-0.405002,-0.526634,-0.288873,-0.181072,2.0631009999999996,e>a>b>d>c,1.0,2.0,4.0,3.0,0.0
-0.066719,-0.271185,0.6847880000000001,1.847019,0.547996,-0.598733,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.310375,-0.438456,-0.6258,-0.5200520000000001,-0.343087,0.5305300000000001,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.160433,-0.070461,0.051837,1.5454809999999999,0.52307,-0.679395,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.291632,-0.405002,0.9945299999999999,0.319228,0.311204,0.20788299999999998,c>d>b>a>e,3.0,2.0,0.0,1.0,4.0
0.195681,-0.037007,0.528081,-0.29892399999999997,-0.100064,2.305086,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
0.757965,2.3047779999999998,-0.5113300000000001,-0.706,-0.667117,-0.356748,a>d>b>e>c,0.0,2.0,4.0,1.0,3.0
-0.14169,-0.037007,-1.005326,-0.32907800000000004,-0.579878,-0.679395,c>b>d>e>a,4.0,1.0,0.0,2.0,3.0
-0.047976,-0.438456,0.976778,1.007739,1.2770629999999998,5.45089,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
-0.25414699999999996,-0.438456,0.610719,0.831842,-0.050214,-0.276086,b>a>d>c>e,1.0,0.0,3.0,2.0,4.0
0.682994,1.5353350000000001,3.25577,2.429991,4.212027,1.175823,b>a>e>c>d,1.0,0.0,3.0,4.0,2.0
-0.32911799999999997,-0.438456,0.050613,-0.102925,-0.16860899999999998,-0.598733,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
-0.25414699999999996,-0.405002,0.065916,0.19358699999999998,0.08064500000000001,-0.276086,c>b>d>a>e,3.0,1.0,0.0,2.0,4.0
-0.085461,0.029901,0.474825,-0.273796,-0.156146,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.32911799999999997,-0.438456,1.1849049999999999,0.007639,0.08064500000000001,-0.598733,c>d>b>a>e,3.0,2.0,0.0,1.0,4.0
-0.010490000000000001,-0.438456,-0.139762,-0.454719,-0.685811,0.369207,a>d>b>c>e,0.0,2.0,3.0,1.0,4.0
-0.010490000000000001,-0.13736900000000002,1.086963,2.2892740000000003,2.510869,1.9824389999999998,b>c>a>d>e,2.0,0.0,1.0,3.0,4.0
-0.179175,-0.371548,0.084892,-0.308975,-0.374244,0.046560000000000004,e>a>d>b>c,1.0,3.0,4.0,2.0,0.0
-0.27289,-0.371548,0.525632,-0.112976,-0.087602,0.046560000000000004,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
-0.366604,-0.438456,-1.296092,-0.8467180000000001,-0.754356,-0.679395,e>c>b>d>a,4.0,2.0,1.0,3.0,0.0
-0.310375,-0.371548,0.524408,0.027742000000000003,-0.21846,-0.679395,d>e>c>a>b,3.0,4.0,2.0,0.0,1.0
-0.34786100000000003,-0.438456,1.7878619999999998,-0.19841199999999998,0.07441299999999999,-0.679395,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
-0.066719,-0.271185,-1.00655,-0.716051,-0.7231989999999999,0.127222,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
0.23316599999999998,-0.30464,0.573379,-0.14313,-0.062676,1.337146,b>a>c>d>e,1.0,0.0,2.0,3.0,4.0
-0.25414699999999996,-0.338094,0.42340500000000003,-0.34918000000000005,-0.368012,-0.679395,c>b>e>d>a,4.0,1.0,0.0,3.0,2.0
-0.235404,-0.271185,6.103438,0.284049,0.41090600000000005,-0.518071,d>b>a>c>e,2.0,1.0,3.0,0.0,4.0
-0.029233,0.498258,-1.239775,-0.9472299999999999,-0.816669,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.366604,-0.438456,-1.1895799999999999,-0.826615,-0.791744,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.34786100000000003,-0.438456,-1.180398,-0.670821,-0.716968,-0.598733,b>d>e>c>a,4.0,0.0,3.0,1.0,2.0
-0.160433,-0.204277,-0.060797000000000004,-0.319027,-0.243385,-0.598733,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.21666100000000002,-0.271185,0.262413,0.655945,0.317436,-0.034101,a>b>d>e>c,0.0,1.0,4.0,2.0,3.0
-0.25414699999999996,-0.438456,-0.5156149999999999,-0.630616,-0.6234970000000001,1.659793,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
-0.160433,-0.405002,1.362425,2.0983,2.517101,1.494437,b>c>d>a>e,3.0,0.0,1.0,2.0,4.0
-0.32911799999999997,-0.405002,-1.3126200000000001,-0.9974860000000001,-0.8415950000000001,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.34786100000000003,-0.405002,-0.333198,-0.670821,-0.35555,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.34786100000000003,-0.438456,-0.25361999999999996,-0.44466700000000003,-0.162378,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
0.308138,1.066977,0.8806719999999999,1.113277,1.432847,1.5791309999999998,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
0.28939499999999996,1.033523,-0.394412,-0.21851399999999999,-0.35555,-0.43741,d>a>c>b>e,1.0,3.0,2.0,0.0,4.0
-0.291632,-0.405002,1.83316,1.1936870000000002,0.9966520000000001,0.44986800000000005,d>a>b>c>e,1.0,2.0,3.0,0.0,4.0
-0.366604,-0.438456,-1.2434479999999999,-0.967333,-0.77305,-0.43741,d>e>a>c>b,2.0,4.0,3.0,0.0,1.0
-0.32911799999999997,-0.405002,-1.229981,-0.856769,-0.6795800000000001,-0.598733,d>a>e>c>b,1.0,4.0,3.0,0.0,2.0
-0.291632,-0.438456,-0.33625900000000003,-0.389385,0.29251,1.0145,a>c>b>d>e,0.0,2.0,1.0,3.0,4.0
-0.291632,-0.405002,-0.461747,0.18353599999999998,0.4296,0.611192,e>d>b>c>a,4.0,2.0,3.0,1.0,0.0
-0.366604,-0.438456,-1.145506,-0.801487,-0.611035,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.21666100000000002,-0.405002,0.349948,-0.183335,-0.392938,-0.356748,e>b>d>a>c,3.0,1.0,4.0,2.0,0.0
0.570537,1.736059,-0.008765,0.736355,0.317436,-0.598733,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
0.757965,2.003692,0.42768999999999996,-0.399437,-0.336856,0.046560000000000004,d>a>c>b>e,1.0,3.0,2.0,0.0,4.0
-0.32911799999999997,-0.438456,0.070813,-0.334104,-0.473945,-0.276086,d>a>b>e>c,1.0,2.0,4.0,0.0,3.0
-0.27289,-0.438456,-0.891468,-0.685897,-0.648423,-0.598733,d>a>b>c>e,1.0,2.0,3.0,0.0,4.0
-0.291632,-0.338094,0.259964,-0.41953900000000005,-0.374244,-0.356748,a>c>d>e>b,0.0,4.0,1.0,2.0,3.0
-0.10420399999999999,-0.237731,-0.301367,0.243844,-0.037751,-0.679395,d>b>c>a>e,3.0,1.0,2.0,0.0,4.0
0.58928,-0.405002,1.099818,0.344356,0.342361,3.837657,a>b>d>c>e,0.0,1.0,3.0,2.0,4.0
2.557274,4.345477,2.410406,1.284148,1.17113,1.095161,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.34786100000000003,-0.438456,-1.147342,-0.8718459999999999,-0.810438,-0.43741,a>d>b>e>c,0.0,2.0,4.0,1.0,3.0
-0.14169,-0.438456,1.6464580000000002,2.847118,3.6699,0.7644489999999999,c>b>a>d>e,2.0,1.0,0.0,3.0,4.0
-0.122947,-0.037007,0.135088,0.21871500000000002,-0.037751,-0.679395,d>c>b>a>e,3.0,2.0,1.0,0.0,4.0
-0.366604,-0.438456,0.474825,-0.28384699999999996,-0.330624,-0.598733,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
0.308138,1.301156,0.012048,-0.27882199999999996,-0.455251,-0.43741,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
1.0765930000000001,0.8997069999999999,0.256903,-0.14313,0.037025,0.615225,a>d>c>b>e,0.0,3.0,2.0,1.0,4.0
-0.25414699999999996,-0.405002,-0.129968,0.39461199999999996,0.118033,-0.356748,b>d>a>c>e,2.0,0.0,3.0,1.0,4.0
-0.366604,-0.438456,-1.056746,-0.8467180000000001,-0.748124,-0.679395,e>d>a>c>b,2.0,4.0,3.0,1.0,0.0
-0.310375,-0.405002,-0.401145,-0.243642,-0.181072,-0.679395,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.32911799999999997,-0.405002,0.646836,-0.42456499999999997,-0.100064,-0.679395,c>d>a>e>b,2.0,4.0,0.0,1.0,3.0
-0.310375,-0.405002,-1.190192,-0.8718459999999999,-0.6608850000000001,-0.43741,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
-0.310375,-0.438456,0.543996,0.143331,0.385981,0.20788299999999998,d>c>a>e>b,2.0,4.0,1.0,0.0,3.0
-0.10420399999999999,-0.405002,1.651355,2.208864,2.461019,2.466409,b>a>e>d>c,1.0,0.0,4.0,3.0,2.0
-0.291632,-0.405002,-0.11221600000000001,0.711227,0.298742,-0.598733,d>a>c>e>b,1.0,4.0,2.0,0.0,3.0
0.008253,0.163718,1.309782,0.41471499999999994,0.535533,-0.518071,a>d>c>e>b,0.0,4.0,2.0,1.0,3.0
